epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,12296.4,0.7534,0.39586,0.87799,0.93447,0.91161,0.94655,0.69677,0.93596,0.4511,0.95362,0.002377,0.002377,0.002377
156,12385.3,0.7615,0.39287,0.88396,0.93109,0.91161,0.9463,0.69952,0.93464,0.44841,0.95527,0.0023275,0.0023275,0.0023275
157,12467.5,0.75874,0.39751,0.87454,0.94917,0.90038,0.94761,0.70216,0.93143,0.45341,0.95152,0.002278,0.002278,0.002278
158,12552.6,0.7608,0.39413,0.88328,0.95229,0.90357,0.94791,0.70317,0.93034,0.45616,0.95083,0.0022285,0.0022285,0.0022285
159,12635.5,0.75175,0.3902,0.88583,0.9487,0.90819,0.94898,0.7014,0.92954,0.45512,0.95048,0.002179,0.002179,0.002179
160,12723.9,0.74612,0.38563,0.87174,0.94873,0.90873,0.94648,0.69868,0.93296,0.45269,0.95249,0.0021295,0.0021295,0.0021295
161,12803.8,0.74823,0.39086,0.87767,0.94896,0.91299,0.94712,0.69934,0.93516,0.45295,0.95124,0.00208,0.00208,0.00208
162,12883.3,0.73955,0.38672,0.87129,0.94478,0.90893,0.94698,0.69823,0.93698,0.45119,0.9531,0.0020305,0.0020305,0.0020305
163,12962.5,0.73327,0.38308,0.87875,0.94606,0.90832,0.94679,0.69607,0.94062,0.45169,0.9548,0.001981,0.001981,0.001981
164,13042.3,0.74263,0.38419,0.87873,0.94335,0.90625,0.94437,0.69752,0.93706,0.45952,0.95589,0.0019315,0.0019315,0.0019315
165,13122.9,0.73928,0.38585,0.87765,0.94728,0.90179,0.94485,0.69955,0.9341,0.45492,0.9538,0.001882,0.001882,0.001882
166,13199.6,0.72781,0.37841,0.87529,0.94441,0.90357,0.94474,0.69783,0.93313,0.44881,0.95355,0.0018325,0.0018325,0.0018325
167,13276.3,0.73378,0.37818,0.87417,0.93759,0.91429,0.94404,0.69692,0.934,0.44712,0.95365,0.001783,0.001783,0.001783
168,13357.1,0.72486,0.37674,0.8717,0.94708,0.90446,0.94564,0.69741,0.93292,0.45146,0.95423,0.0017335,0.0017335,0.0017335
169,13432.6,0.73448,0.37715,0.87154,0.93952,0.91429,0.94452,0.69697,0.93125,0.45098,0.95453,0.001684,0.001684,0.001684
170,13508.2,0.7246,0.37568,0.86887,0.94722,0.91337,0.94443,0.69656,0.9325,0.44931,0.9555,0.0016345,0.0016345,0.0016345
171,13584.2,0.72446,0.37215,0.87454,0.94735,0.90536,0.94227,0.69404,0.93348,0.45093,0.95713,0.001585,0.001585,0.001585
172,13660.6,0.70951,0.36707,0.86626,0.95179,0.89821,0.94157,0.69158,0.93726,0.45641,0.95817,0.0015355,0.0015355,0.0015355
173,13736.7,0.72056,0.37239,0.87009,0.95178,0.89878,0.94353,0.6936,0.93502,0.45873,0.95702,0.001486,0.001486,0.001486
174,13812.3,0.72455,0.36797,0.87104,0.9493,0.90279,0.94258,0.69131,0.93716,0.46032,0.95788,0.0014365,0.0014365,0.0014365
175,13889,0.71718,0.36481,0.86904,0.9489,0.90268,0.94163,0.69267,0.93752,0.45829,0.95673,0.001387,0.001387,0.001387
176,13970.2,0.70906,0.36354,0.86647,0.95359,0.89891,0.94241,0.69318,0.9389,0.45587,0.95719,0.0013375,0.0013375,0.0013375
177,14048.8,0.70423,0.35868,0.86659,0.94927,0.90179,0.94524,0.69305,0.93791,0.45892,0.95651,0.001288,0.001288,0.001288
178,14123.6,0.71492,0.36053,0.87266,0.9484,0.90268,0.94678,0.69467,0.93532,0.45439,0.95589,0.0012385,0.0012385,0.0012385
179,14198,0.70817,0.36537,0.86266,0.95095,0.90005,0.94646,0.69704,0.93573,0.45444,0.95802,0.001189,0.001189,0.001189
180,14271.7,0.70581,0.35752,0.86782,0.94949,0.90446,0.94643,0.69926,0.93425,0.45328,0.95841,0.0011395,0.0011395,0.0011395
