epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,7334.65,0.77184,0.40871,0.88062,0.9358,0.90446,0.94035,0.68822,0.93776,0.47226,0.94836,0.001486,0.001486,0.001486
174,7376.86,0.78704,0.41362,0.87969,0.94366,0.89735,0.94059,0.68798,0.93887,0.47251,0.94897,0.0014365,0.0014365,0.0014365
175,7419.02,0.77639,0.40917,0.88203,0.94221,0.90179,0.93897,0.68763,0.93959,0.4718,0.94947,0.001387,0.001387,0.001387
176,7461.18,0.78209,0.41094,0.87653,0.93468,0.90536,0.93946,0.68594,0.93919,0.47295,0.94904,0.0013375,0.0013375,0.0013375
177,7503.39,0.77395,0.40463,0.88483,0.94087,0.895,0.9399,0.68523,0.93878,0.47583,0.9486,0.001288,0.001288,0.001288
178,7545.56,0.76548,0.41018,0.88138,0.94706,0.89446,0.9396,0.68332,0.94052,0.47905,0.94882,0.0012385,0.0012385,0.0012385
179,7587.7,0.75362,0.39351,0.87725,0.93671,0.89862,0.93906,0.68231,0.94001,0.47756,0.95023,0.001189,0.001189,0.001189
180,7629.79,0.75648,0.40295,0.87858,0.94017,0.89791,0.94012,0.6811,0.93866,0.47488,0.95037,0.0011395,0.0011395,0.0011395
181,7671.96,0.76112,0.40107,0.87846,0.93601,0.90625,0.93922,0.68146,0.9383,0.47726,0.94954,0.00109,0.00109,0.00109
182,7714.11,0.7636,0.397,0.87651,0.93905,0.90786,0.93998,0.68417,0.93819,0.47843,0.9497,0.0010405,0.0010405,0.0010405
183,7756.26,0.7603,0.39904,0.8738,0.9459,0.90547,0.941,0.68367,0.93761,0.47587,0.95011,0.000991,0.000991,0.000991
184,7798.48,0.7543,0.39383,0.87622,0.94499,0.90487,0.94048,0.68212,0.93622,0.47561,0.94997,0.0009415,0.0009415,0.0009415
185,7840.63,0.76712,0.39745,0.87696,0.94585,0.90625,0.94053,0.68364,0.93683,0.47739,0.95041,0.000892,0.000892,0.000892
186,7883.43,0.75906,0.38988,0.8762,0.94924,0.90168,0.94121,0.68453,0.93691,0.47715,0.95088,0.0008425,0.0008425,0.0008425
187,7928.98,0.74774,0.38684,0.8741,0.94346,0.90876,0.93919,0.68337,0.93847,0.47745,0.9516,0.000793,0.000793,0.000793
188,7976.21,0.74669,0.38719,0.87728,0.94712,0.90268,0.94037,0.68412,0.93727,0.47689,0.95124,0.0007435,0.0007435,0.0007435
189,8022.01,0.73398,0.38368,0.87372,0.94522,0.90536,0.93973,0.68395,0.93661,0.47498,0.95128,0.000694,0.000694,0.000694
190,8068.36,0.75547,0.39043,0.86926,0.9443,0.90822,0.93959,0.68517,0.93691,0.47412,0.95129,0.0006445,0.0006445,0.0006445
191,8131.14,0.74039,0.35814,0.87215,0.94167,0.90625,0.9389,0.6826,0.93939,0.47374,0.95265,0.000595,0.000595,0.000595
192,8176.2,0.74164,0.35306,0.87285,0.93716,0.90982,0.93834,0.683,0.94103,0.47504,0.95357,0.0005455,0.0005455,0.0005455
193,8222.05,0.73033,0.34472,0.86682,0.93735,0.90835,0.93842,0.68388,0.94302,0.47475,0.95362,0.000496,0.000496,0.000496
